"100620038"	"JAP"
"100620039"	"JAP"
"100620040"	"JAP"
"100620041"	"JAP"
"100620042"	"JAP"
"100620043"	"JAP"
"100620044"	"JAP"
"100620045"	"JAP"
"100630000"	"JAP"
"100630001"	"JAP"
"100630002"	"JAP"
"100630003"	"JAP"
"100630004"	"JAP"
"100630005"	"JAP"
"100630006"	"JAP"
"100630007"	"JAP"
"100630008"	"JAP"
"100630009"	"JAP"
"100630010"	"JAP"
"100630011"	"JAP"
"100630012"	"JAP"
"100630013"	"JAP"
"100630014"	"JAP"
"100630015"	"JAP"
"100630016"	"JAP"
"100630017"	"JAP"
"100630018"	"JAP"
"100630019"	"JAP"
"100630020"	"JAP"
"100630021"	"JAP"
"100630022"	"JAP"
"100630023"	"JAP"
"100630024"	"JAP"
"100630025"	"JAP"
"100630026"	"JAP"
"100630027"	"JAP"
"100630028"	"JAP"
"100630029"	"JAP"
"100630030"	"JAP"
"100630031"	"JAP"
"100630032"	"JAP"
"100630033"	"JAP"
"100630034"	"JAP"
"100630035"	"JAP"
"100630036"	"JAP"
"100630037"	"JAP"
"100630038"	"JAP"
"100630039"	"JAP"
"100630040"	"JAP"
"100630041"	"JAP"
"100630042"	"JAP"
"100630043"	"JAP"
"100630044"	"JAP"
"100630045"	"JAP"
"100640000"	"JAP"
"100640001"	"JAP"
"100640002"	"JAP"
"100640003"	"JAP"
"100640004"	"JAP"
"100640005"	"JAP"
"100640006"	"JAP"
"100640007"	"JAP"
"100640008"	"JAP"
"100640009"	"JAP"
"100640010"	"JAP"
"100640011"	"JAP"
"100640012"	"JAP"
"100640013"	"JAP"
"100640014"	"JAP"
"100640015"	"JAP"
"100640016"	"JAP"
"100640017"	"JAP"
"100640018"	"JAP"
"100640019"	"JAP"
"100640020"	"JAP"
"100640021"	"JAP"
"100640022"	"JAP"
"100640023"	"JAP"
"100640024"	"JAP"
"100640025"	"JAP"
"100640026"	"JAP"
"100640027"	"JAP"
"100640028"	"JAP"
"100640029"	"JAP"
"100640030"	"JAP"
"100640031"	"JAP"
"100640032"	"JAP"
"100640033"	"JAP"
"100640034"	"JAP"
"100640035"	"JAP"
"100640036"	"JAP"
"100640037"	"JAP"
"100640038"	"JAP"
"100640039"	"JAP"
"100640040"	"JAP"
"100640041"	"JAP"
"100640042"	"JAP"
"100640043"	"JAP"
"100640044"	"JAP"
"100640045"	"JAP"
"100650000"	"JAP"
"100650001"	"JAP"
"100650002"	"JAP"
"100650003"	"JAP"
"100650004"	"JAP"
"100650005"	"JAP"
"100650006"	"JAP"
"100650007"	"JAP"
"100650008"	"JAP"
"100650009"	"JAP"
"100650010"	"JAP"
"100650011"	"JAP"
"100650012"	"JAP"
"100650013"	"JAP"
"100650014"	"JAP"
"100650015"	"JAP"
"100650016"	"JAP"
"100650017"	"JAP"
"100650018"	"JAP"
"100650019"	"JAP"
"100650020"	"JAP"
"100650021"	"JAP"
"100650022"	"JAP"
"100650023"	"JAP"
"100650024"	"JAP"
"100650025"	"JAP"
"100650026"	"JAP"
"100650027"	"JAP"
"100650028"	"JAP"
"100650029"	"JAP"
"100650030"	"JAP"
"100650031"	"JAP"
"100650032"	"JAP"
"100650033"	"JAP"
"100650034"	"JAP"
"100650035"	"JAP"
"100650036"	"JAP"
"100650037"	"JAP"
"100650038"	"JAP"
"100650039"	"JAP"
"100650040"	"JAP"
"100650041"	"JAP"
"100650042"	"JAP"
"100650043"	"JAP"
"100650044"	"JAP"
"100650045"	"JAP"
"100650046"	"JAP"
"100650047"	"JAP"
"100650048"	"JAP"
"100650049"	"JAP"
"100650050"	"JAP"
"100650051"	"JAP"
"100650052"	"JAP"
"100650053"	"JAP"
"100650054"	"JAP"
"100650055"	"JAP"
"100650056"	"JAP"
"100650057"	"JAP"
"100650058"	"JAP"
"100650059"	"JAP"
"100650060"	"JAP"
"100650061"	"JAP"
"100650062"	"JAP"
"100650063"	"JAP"
"100650064"	"JAP"
"100650065"	"JAP"
"100650066"	"JAP"
"100650067"	"JAP"
"100650068"	"JAP"
"100650069"	"JAP"
"100650070"	"JAP"
"100650071"	"JAP"
"100650072"	"JAP"
"100650073"	"JAP"
"100650074"	"JAP"
"100650075"	"JAP"
"100650076"	"JAP"
"100650077"	"JAP"
"100650078"	"JAP"
"100650079"	"JAP"
"100660000"	"JAP"
"100660001"	"JAP"
"100660002"	"JAP"
"100660003"	"JAP"
"100660004"	"JAP"
"100660005"	"JAP"
"100660006"	"JAP"
"100660007"	"JAP"
"100660008"	"JAP"
"100660009"	"JAP"
"100660010"	"JAP"
"100660011"	"JAP"
"100660012"	"JAP"
"100660013"	"JAP"
"100660014"	"JAP"
"100660015"	"JAP"
"100660016"	"JAP"
"100660017"	"JAP"
"100660018"	"JAP"
"100660019"	"JAP"
"100660020"	"JAP"
"100660021"	"JAP"
"100660022"	"JAP"
"100660023"	"JAP"
"100660024"	"JAP"
"100660025"	"JAP"
"100660026"	"JAP"
"100660027"	"JAP"
"100660028"	"JAP"
"100660029"	"JAP"
"100660030"	"JAP"
"100660031"	"JAP"
"100660032"	"JAP"
"100660033"	"JAP"
"100660034"	"JAP"
"100660035"	"JAP"
"100660036"	"JAP"
"100660037"	"JAP"
"100660038"	"JAP"
"100660039"	"JAP"
"100660040"	"JAP"
"100670000"	"JAP"
"100670001"	"JAP"
"100670002"	"JAP"
"100670003"	"JAP"
"100670004"	"JAP"
"100670005"	"JAP"
"100670006"	"JAP"
"100670007"	"JAP"
"100670008"	"JAP"
"100670009"	"JAP"
"100670010"	"JAP"
"100670011"	"JAP"
"100670012"	"JAP"
"100670013"	"JAP"
"100670014"	"JAP"
"100670015"	"JAP"
"100670016"	"JAP"
"100670017"	"JAP"
"100670018"	"JAP"
"100670019"	"JAP"
"100670020"	"JAP"
"100670021"	"JAP"
"100670022"	"JAP"
"100670023"	"JAP"
"100670024"	"JAP"
"100670025"	"JAP"
"100670026"	"JAP"
"100670027"	"JAP"
"100670028"	"JAP"
"100670029"	"JAP"
"100670030"	"JAP"
"100670031"	"JAP"
"100670032"	"JAP"
"100670033"	"JAP"
"100670034"	"JAP"
"100670035"	"JAP"
"100670036"	"JAP"
"100670037"	"JAP"
"100670038"	"JAP"
"100670039"	"JAP"
"100670040"	"JAP"
"100670041"	"JAP"
"100670042"	"JAP"
"100670043"	"JAP"
"100670044"	"JAP"
"100670045"	"JAP"
"100670046"	"JAP"
"100670047"	"JAP"
"100670048"	"JAP"
"100670049"	"JAP"
"100670050"	"JAP"
"100670051"	"JAP"
"100670052"	"JAP"
"100670053"	"JAP"
"100670054"	"JAP"
"100670055"	"JAP"
"100670056"	"JAP"
"100670057"	"JAP"
"100670058"	"JAP"
"100670059"	"JAP"
"100670060"	"JAP"
"100670061"	"JAP"
"100670062"	"JAP"
"100670063"	"JAP"
"100670064"	"JAP"
"100670065"	"JAP"
"100670066"	"JAP"
"100670067"	"JAP"
"100670068"	"JAP"
"100670069"	"JAP"
"100670070"	"JAP"
"100670071"	"JAP"
"100670072"	"JAP"
"100670073"	"JAP"
"100680000"	"JAP"
"100680001"	"JAP"
"100680002"	"JAP"
"100680003"	"JAP"
"100680004"	"JAP"
"100680005"	"JAP"
"100680006"	"JAP"
"100680007"	"JAP"
"100680008"	"JAP"
"100680009"	"JAP"
"100680010"	"JAP"
"100680011"	"JAP"
"100680012"	"JAP"
"100680013"	"JAP"
"100680014"	"JAP"
"100680015"	"JAP"
"100680016"	"JAP"
"100680017"	"JAP"
"100680018"	"JAP"
"100680019"	"JAP"
"100680020"	"JAP"
"100680021"	"JAP"
"100680022"	"JAP"
"100680023"	"JAP"
"100680024"	"JAP"
"100680025"	"JAP"
"100680026"	"JAP"
"100680027"	"JAP"
"100680028"	"JAP"
"100680029"	"JAP"
"100680030"	"JAP"
"100680031"	"JAP"
"100680032"	"JAP"
"100680033"	"JAP"
"100680034"	"JAP"
"100680035"	"JAP"
"100680036"	"JAP"
"100680037"	"JAP"
"100680038"	"JAP"
"100680039"	"JAP"
"100680040"	"JAP"
"100680041"	"JAP"
"100680042"	"JAP"
"100680043"	"JAP"
"100680044"	"JAP"
"100680045"	"JAP"
"100680046"	"JAP"
"100680047"	"JAP"
"100680048"	"JAP"
"100680049"	"JAP"
"100680050"	"JAP"
"100710000"	"JAP"
"100710001"	"JAP"
"100710002"	"JAP"
"100710003"	"JAP"
"100710004"	"JAP"
"100710005"	"JAP"
"100710006"	"JAP"
"100710007"	"JAP"
"100710008"	"JAP"
"100710009"	"JAP"
"100710010"	"JAP"
"100710011"	"JAP"
"100710012"	"JAP"
"100710013"	"JAP"
"100710014"	"JAP"
"100710015"	"JAP"
"100710016"	"JAP"
"100710017"	"JAP"
"100710018"	"JAP"
"100710019"	"JAP"
"100710020"	"JAP"
"100710021"	"JAP"
"100710022"	"JAP"
"100710023"	"JAP"
"100710024"	"JAP"
"100710025"	"JAP"
"100710026"	"JAP"
"100710027"	"JAP"
"100710028"	"JAP"
"100710029"	"JAP"
"100710030"	"JAP"
"100710031"	"JAP"
"100720000"	"JAP"
"100720001"	"JAP"
"100720002"	"JAP"
"100720003"	"JAP"
"100720004"	"JAP"
"100720005"	"JAP"
"100720006"	"JAP"
"100720007"	"JAP"
"100720008"	"JAP"
"100720009"	"JAP"
"100720010"	"JAP"
"100720011"	"JAP"
"100720012"	"JAP"
"100720013"	"JAP"
"100720014"	"JAP"
"100720015"	"JAP"
"100720016"	"JAP"
"100720017"	"JAP"
"100720018"	"JAP"
"100720019"	"JAP"
"100720020"	"JAP"
"100720021"	"JAP"
"100720022"	"JAP"
"100720023"	"JAP"
"100720024"	"JAP"
"100720025"	"JAP"
"100720026"	"JAP"
"100720027"	"JAP"
"100720028"	"JAP"
"100720029"	"JAP"
"100720030"	"JAP"
"100720031"	"JAP"
"100720032"	"JAP"
"100720033"	"JAP"
"100720034"	"JAP"
"100720035"	"JAP"
"100720036"	"JAP"
"100720037"	"JAP"
"100720038"	"JAP"
"100720039"	"JAP"
"100730000"	"JAP"
"100730001"	"JAP"
"100730002"	"JAP"
"100730003"	"JAP"
"100730004"	"JAP"
"100730005"	"JAP"
"100730006"	"JAP"
"100730007"	"JAP"
"100730008"	"JAP"
"100730009"	"JAP"
"100730010"	"JAP"
"100730011"	"JAP"
"100730012"	"JAP"
"100730013"	"JAP"
"100730014"	"JAP"
"100730015"	"JAP"
"100730016"	"JAP"
"100730017"	"JAP"
"100730018"	"JAP"
"100730019"	"JAP"
"100730020"	"JAP"
"100730021"	"JAP"
"100730022"	"JAP"
"100730023"	"JAP"
"100730024"	"JAP"
"100730025"	"JAP"
"100730026"	"JAP"
"100730027"	"JAP"
"100730028"	"JAP"
"100730029"	"JAP"
"100730030"	"JAP"
"100730031"	"JAP"
"100730032"	"JAP"
"100730033"	"JAP"
"100730034"	"JAP"
"100730035"	"JAP"
"100730036"	"JAP"
"100730037"	"JAP"
"100730038"	"JAP"
"100730039"	"JAP"
"100730040"	"JAP"
"100730041"	"JAP"
"100730042"	"JAP"
"100730043"	"JAP"
"100730044"	"JAP"
"100730045"	"JAP"
"100730046"	"JAP"
"100730047"	"JAP"
"100730048"	"JAP"
"100730049"	"JAP"
"100730050"	"JAP"
"100730051"	"JAP"
"100730052"	"JAP"
"100730053"	"JAP"
"100730054"	"JAP"
"100730055"	"JAP"
"100730056"	"JAP"
"100730057"	"JAP"
"100730058"	"JAP"
"100730059"	"JAP"
"100730060"	"JAP"
"100730061"	"JAP"
"100730062"	"JAP"
"100730063"	"JAP"
"100730064"	"JAP"
"100730065"	"JAP"
"100730066"	"JAP"
"100730067"	"JAP"
"100730068"	"JAP"
"100730069"	"JAP"
"100730070"	"JAP"
"100730071"	"JAP"
"100730072"	"JAP"
"100740000"	"JAP"
"100740001"	"JAP"
"100740002"	"JAP"
"100740003"	"JAP"
"100740004"	"JAP"
"100740005"	"JAP"
"100740006"	"JAP"
"100740007"	"JAP"
"100740008"	"JAP"
"100740009"	"JAP"
"100740010"	"JAP"
"100740011"	"JAP"
"100740012"	"JAP"
"100740013"	"JAP"
"100740014"	"JAP"
"100740015"	"JAP"
"100740016"	"JAP"
"100740017"	"JAP"
"100740018"	"JAP"
"100740019"	"JAP"
"100740020"	"JAP"
"100740021"	"JAP"
"100740022"	"JAP"
"100740023"	"JAP"
"100740024"	"JAP"
"100740025"	"JAP"
"100740026"	"JAP"
"100740027"	"JAP"
"100740028"	"JAP"
"100740029"	"JAP"
"100740030"	"JAP"
"100740031"	"JAP"
"100740032"	"JAP"
"100740033"	"JAP"
"100740034"	"JAP"
"100740035"	"JAP"
"100740036"	"JAP"
"100740037"	"JAP"
"100740038"	"JAP"
"100740039"	"JAP"
"100740040"	"JAP"
